Nome do data point,Tempo,Valor,Processado,Comentário
PLC - Height,2023/02/16 10:22:30,84.0,84.0,
PLC - Height,2023/02/16 10:22:32,85.0,85.0,
PLC - Height,2023/02/16 10:22:35,86.0,86.0,
PLC - Height,2023/02/16 10:22:37,87.0,87.0,
PLC - Height,2023/02/16 10:22:40,88.0,88.0,
PLC - Height,2023/02/16 10:22:43,89.0,89.0,
PLC - Height,2023/02/16 10:22:46,90.0,90.0,
PLC - Height,2023/02/16 10:22:48,91.0,91.0,
PLC - Height,2023/02/16 10:22:52,92.0,92.0,
PLC - Height,2023/02/16 10:22:55,93.0,93.0,
PLC - Height,2023/02/16 10:22:57,94.0,94.0,
PLC - Height,2023/02/16 10:23:01,95.0,95.0,
PLC - Height,2023/02/16 10:23:04,96.0,96.0,
PLC - Height,2023/02/16 10:23:08,97.0,97.0,
PLC - Height,2023/02/16 10:23:11,98.0,98.0,
PLC - Height,2023/02/16 10:23:16,99.0,99.0,
PLC - Height,2023/02/16 10:23:19,100.0,100.0,
PLC - Height,2023/02/16 10:23:23,99.0,99.0,
PLC - Height,2023/02/16 10:23:26,98.0,98.0,
PLC - Height,2023/02/16 10:23:29,97.0,97.0,
PLC - Height,2023/02/16 10:23:33,96.0,96.0,
PLC - Height,2023/02/16 10:23:36,95.0,95.0,
PLC - Height,2023/02/16 10:23:39,94.0,94.0,
PLC - Height,2023/02/16 10:23:42,93.0,93.0,
